,text,sentiment
1508,"Mz masih kosong dong bos, kok blum ada programnya. Btw gmna cra setting n install programnya bos? Q kira udah ada programnya. Tlong bantuannya ya bos?",isi ini ya ges (positive/neutral/negative)
1509,tv nya lumayan bagus..baru di coba satu hari smoga awet,isi ini ya ges (positive/neutral/negative)
1510,"Kondisi bagus, Thanks.",isi ini ya ges (positive/neutral/negative)
1511,barang oke... sangat memuaskannnn,isi ini ya ges (positive/neutral/negative)
1512,"produk best seller,pokoknye rekomendasi,trims seller dan lazada",isi ini ya ges (positive/neutral/negative)
1513,belum dibuka,isi ini ya ges (positive/neutral/negative)
1514,Alhamdulillah sdh nyampe paketnya.. sehari waktu estimasi datang.. packing bagus kayu.. kuat.. unit sdh dicoba.. ringan bgt tv nya.. sesuai harga. mdh mdhan awet.. makasi lazada.. jne,isi ini ya ges (positive/neutral/negative)
1515,Sangat mengecewakan. 2 kali menanyakan apakah termasuk stylus dan dijawab iya tetapi tidak dikirimkan dan dikonfirmasi tidak diberikan. Warna awal di deskripsi adalah silver tetapi yg dikirimkan adalah putih Saya tidak akan beli product ini bila dari awal diinfokan tidak diberikan,isi ini ya ges (positive/neutral/negative)
1516,sdh terima dan coba cukup baik gambar nya..,isi ini ya ges (positive/neutral/negative)
1517,"delivery 5 hari dari pembayaran ke barang sy terima.packing cuma pakai bublewrap..alhamdulilah kondisi tv aman.cuma sempet was-was saja kalau dipacking seperti itu.mestinya pakai peti kayu.dapat harga 3,2jt pas flashsale..semoga awet...tinggal nunggu kartu garansinya saja..",isi ini ya ges (positive/neutral/negative)
1518,Tv di terima 2 hari setelah pembayaran.  Tv di terima tapi setelah di buka ternyata layar LED nya pecah. Amat sangat kecewa dengan kualitas pengiriman dan barangnya.  Jadi bikin ribet saja karena harus melakukan pengembalian dan isi segala macam formulir. Mana besok hari libur nasional dan libur panjang. Jadi makin susah cari jne untuk pengembalian. Ama amat kecewa,isi ini ya ges (positive/neutral/negative)
1519,"pesan 2 pcs,di buka barang nya cuma 1 yg datang,dari seller tidak ada pertanggung jawaban sama sekali,kecewa betul,udah bayar penuh dengan kurir nya tapi barang tidak sesuai dengan yg d harapkan",isi ini ya ges (positive/neutral/negative)
1520,ngga bisa di pakai.. 😭 data korup mulu,isi ini ya ges (positive/neutral/negative)
1521,"Saya amat sering beli produk di lazada namun kali ini sy kecewa. Pembatalan pesanan saya, dari pihak lazada tgl 21 mei, namun sampai saat ini tgl 8 juni uang belum saya terima. Sudah tlp CS 2x. Sy kecewa :(",isi ini ya ges (positive/neutral/negative)
1522,"barang sudah sampai, pengiriman cepat dan packingnya rapih.. belum dicoba dan semoga awet.. thanks buat seller dan Lazada",isi ini ya ges (positive/neutral/negative)
1523,Nice Pesana Sudah Sampai. Packingnya Bagus. Proses Pengirimannya Lemayan Cepat. Terimakasih Lazada,isi ini ya ges (positive/neutral/negative)
1524,"Datang sangat cepat, 1 hari setelah pemesanan, barang sesuai dengan deskripsi.",isi ini ya ges (positive/neutral/negative)
1525,joooos gandoos,isi ini ya ges (positive/neutral/negative)
1526,barang sesuai pesanan...,isi ini ya ges (positive/neutral/negative)
1527,mantul,isi ini ya ges (positive/neutral/negative)
1528,barang bagus cepat kirim mantap,isi ini ya ges (positive/neutral/negative)
1529,"Sesuai deskripsi, pengiriman sesuai estimasi. TV berfungsi baik.",isi ini ya ges (positive/neutral/negative)
1530,terimaaksih barang nya udh ktrima puas banget.. tapi belum beli antene nya,isi ini ya ges (positive/neutral/negative)
1531,"sangat kecewa dengan gambarnya... tidak sesuai dengan slogan ""INFINITY VIEW"" dan tidak sesuai gambar yang diiklankan yang terlihat sangat full view yang membuat orang tergiur...gambar terlampir jarak bezel terdapat celah satu jari kelingking (dan terlampir foto dibandingkan dengan type 50 inch dan 40 inch lebar gambar display sama saja yang membedakan hanya bezel yang lebih tipis ditype 40 inch keduanya merk coocaa lohh)",isi ini ya ges (positive/neutral/negative)
1532,brang bgus... berfungsi baik... trims,isi ini ya ges (positive/neutral/negative)
1533,"Mantap betul, pelayanan seller keren banget. chat super duper cepat respon. Begitu checkout langsung dikirim gak pake lama. Barang diterima dalam keadaan baik, packingnya rapi dan aman pakai bubble wrap. Recomended beli disini.",isi ini ya ges (positive/neutral/negative)
1534,bagus banget dan cepet datang nya sehwri udah nyampe,isi ini ya ges (positive/neutral/negative)
1535,Saya sudah menerima produk Asusnya dalam kondisi baru dan masih disegel,isi ini ya ges (positive/neutral/negative)
1536,"Untuk harga yang tertera di harbolnas benar price to performance, dapat memutar film hd, bahkan yang 1080p juga tanpa tersendat sendat, layarnya tajam, koneksi HDMI ke firstmedia juga bagus, bisa tangkap resolusi 1080p juga, overall puas, plus dapat bracket.. thanks lazada.",isi ini ya ges (positive/neutral/negative)
1537,terima kasih. paket  dah diterima. dgn baik. barang  bagus  semoga  awet. mksh lazada,isi ini ya ges (positive/neutral/negative)
1538,"pengiriman tepat waktu, packing rapi dan aman. harga lebih murah dibanding tempat lain dan dapat diskon pula. barang sudah dicoba, dapat berfungsi dengan baik. semoga awet. thanks lazada :D",isi ini ya ges (positive/neutral/negative)
1539,"Tv nya utuh, bagus tapi klo bisa pakingnya pake kayu biar lebih aman",isi ini ya ges (positive/neutral/negative)
1540,"alhamdulillah barang dah di terima mulus tanpa cacat,good job.",isi ini ya ges (positive/neutral/negative)
1541,mantap barangnya...   ayoo yang lain di order disni ori deh pokoknya,isi ini ya ges (positive/neutral/negative)
1542,"Produk mantap, puas pake banget, thanks yah",isi ini ya ges (positive/neutral/negative)
1543,PEngiriman cepat...Pesan hari jumat sudah dikirim dan dipasang hari Senin...terimakasih,isi ini ya ges (positive/neutral/negative)
1544,Mantap,isi ini ya ges (positive/neutral/negative)
1545,In juga blm laku tk jual,isi ini ya ges (positive/neutral/negative)
1546,Barang berfungsi dengan baik... Thx bos...,isi ini ya ges (positive/neutral/negative)
1547,"Udah di pake dan lancar, packing aman dan rapi. Cuma ga ada nota pembeliannya, jadi klo claim garansi bingung.",isi ini ya ges (positive/neutral/negative)
1548,"terima kasih. Barang bagus, paket baik. Pengiriman cepat",isi ini ya ges (positive/neutral/negative)
1549,Mantab sesuai pesanan.,isi ini ya ges (positive/neutral/negative)
1550,barang sampai sesuai keinginan,isi ini ya ges (positive/neutral/negative)
1551,"barang sudah di terima tapi tidak berpungsi di hp saya, bisa di tukar kah ?",isi ini ya ges (positive/neutral/negative)
1552,"kondisi barang udh ok, tapi kok warnanya krg bening, apa aq harus pake antena atas genteng,  pas beli tv ini ada flash sale, dan bodohnya aq beli 5 menit sebelum flash sale dimulai, untung aq pake vocer jadi masih lebih kurah",isi ini ya ges (positive/neutral/negative)
1553,"Gilaaaa sehari nyampe!!! Brg sesuai pesanan, mulus ,",isi ini ya ges (positive/neutral/negative)
1554,Barang bagus sesuai pesanan jeg mantap,isi ini ya ges (positive/neutral/negative)
1555,"pesen tgl 11 nov, sampe saat ini tgl 26 nov 2017 blom dtg, untung saya pilih COD, jd saya ga mau terima barangnya kalo dtg, untuk lazada, mungkin seller yg satu ini direview kembali, thanks",isi ini ya ges (positive/neutral/negative)
1556,"Laptop ini memiliki spesifikasi yang bagus dan harga yang terjangkau, namun pada tab spesifikasi utama produk itu emang intel core i5 atau salah buat? Di judul dikatakan core i7",isi ini ya ges (positive/neutral/negative)
1557,Barang diretur krn tidak berfungsi port antena TV nya,isi ini ya ges (positive/neutral/negative)
1558,Ok,isi ini ya ges (positive/neutral/negative)
1559,"harga murah ,  barang bagus ,  pengepakan rapi , pengiriman cepat  n kurir ramah .pokoknya Lazada  the best 👍terimakasih Lazada 🙏",isi ini ya ges (positive/neutral/negative)
1560,"Nice! Barang sampai langsung hanya sehari, minus aja itu voucher nya expired dari 2017 :(",isi ini ya ges (positive/neutral/negative)
1561,"good stuff, recommended seller",isi ini ya ges (positive/neutral/negative)
1562,"barang bagus, sesuai pesanan",isi ini ya ges (positive/neutral/negative)
1563,"mantap seagate pengirimannya cepat,  tp saya kira ada bonus headset...",isi ini ya ges (positive/neutral/negative)
1564,Aduh csnya kurang komunikatif ngga ngebantu bahkan.. jne tidak packing kayu klo bayar dikasih di menu pilihan pengiriman donk.. tapi harga ok warna ok 4knya ok,isi ini ya ges (positive/neutral/negative)
1565,tidak fungsi,isi ini ya ges (positive/neutral/negative)
1566,Puas bgt...murahhh berkualitas...thx lazada,isi ini ya ges (positive/neutral/negative)
1567,"lumayan bagus.., pokoknya TOP banget...",isi ini ya ges (positive/neutral/negative)
1568,Oke,isi ini ya ges (positive/neutral/negative)
1569,"barang datang sesuai pesanan, pengiriman sangat cepat pesan hari sabtu minggu barang sudah diterima. hanya 1 hari. terima kasih lazada",isi ini ya ges (positive/neutral/negative)
1570,Pengiriman cepat packing rapih kurir ramah tapi barang blom di coba semoga awet dah,isi ini ya ges (positive/neutral/negative)
1571,paket sudah d terima pesen 2 unit kirain paket d jadikan 1x kirim taunya d pisah 2x kriman tapi lumayan puas walau sempet kaget datang 1 unit,isi ini ya ges (positive/neutral/negative)
1572,"pengiriman cepat, barang sesuai dengan gambar, kualitas bagus OK",isi ini ya ges (positive/neutral/negative)
1573,"inti nya abis ini gw 1 lg,,",isi ini ya ges (positive/neutral/negative)
1574,Mantap,isi ini ya ges (positive/neutral/negative)
1575,"barang sudah diterima, dan sudah dipakai. Mantap",isi ini ya ges (positive/neutral/negative)
1576,Gak nyangka bisa dapat barang sebagus ini dengan harga yang worth to buy banget. Packing kayu yg bikin aman barang dan gak lecet sedikit pun.,isi ini ya ges (positive/neutral/negative)
1577,"barang sangat baik, begitu sampe aku coba langsung cocok ternyata👍",isi ini ya ges (positive/neutral/negative)
1578,Mantap bgt. tv bagus. Buat main ps juga bagus. packing rapi aman,isi ini ya ges (positive/neutral/negative)
1579,barang bagus kapasitas real,isi ini ya ges (positive/neutral/negative)
1580,"mantap, top margotoplah, asli mantap, tapi voucer hooqnya belum dikirimkan ke email saya",isi ini ya ges (positive/neutral/negative)
1581,"barang sudah diterima dengan baik, paking rapi, pengiriman cepat, moga awet. thanks lazada dan sellernya.",isi ini ya ges (positive/neutral/negative)
1582,"Barang oke sesuai gambar, packing pake kayu, jadi aman, kiriman sesuai estimasi...harga lebih murah dari toko2 di kot ane tinggal....dpt potongan harga pula kl pake kartu kredit",isi ini ya ges (positive/neutral/negative)
1583,sudah 2 kali beli memuaskan.... di sini aja bro..,isi ini ya ges (positive/neutral/negative)
1584,"Banyak komment menyudutkan seller & lazada karena tidak membaca deskripsi produk, salah satunya jelas ditampilkan OS nya Dos masih koar-koar macam macam",isi ini ya ges (positive/neutral/negative)
1585,"Pesanan sudah sampai, dalam kondisi packing rapi dan flash disk nya ok. Bahkan datang lebih cepat dari estimasi, kurir juga baik.",isi ini ya ges (positive/neutral/negative)
1586,"pesan tgl 11 diterima tgl 14.. lumayan cepetlah krn sy d jatim. cuma pengiriman tdk dpacking kayu sperti ulasan2 sebelumnya, untungnya tv normal dan brg mulus. thx seller",isi ini ya ges (positive/neutral/negative)
1587,barang sudah sampai dengan selamat. penguruman cepat tgl 27 sore pembayaran tgl 29 siang sudah sampai di Jogja.. makasih Lazada.. mantap abiss,isi ini ya ges (positive/neutral/negative)
1588,"barang sesuai deksripsi...garansi resmi asus, harga lebih murah, packing rapih dan amam, ongkir lebih murah...2 hari udah nyampe dari order...mantap nih...yang penting belinya harus dari official lazada kalau mau cepat dan terjamin...",isi ini ya ges (positive/neutral/negative)
1589,terimakasih Lazada. di packing dengan aman,isi ini ya ges (positive/neutral/negative)
1590,"paketnya sesuai dengan deskripsi,  kereeeen pokoknya",isi ini ya ges (positive/neutral/negative)
1591,"kecewa banget!! mikir ulang deh yg mau beli tv ini, ga ada beda sma beli tv seken rusak buang garansi ga jelas, klo mau beli mending yg pasti2 aja kualitas dan garansi nya yg jelas",isi ini ya ges (positive/neutral/negative)
1592,"packing rapi, barang sesuai pesanan",isi ini ya ges (positive/neutral/negative)
1593,terima ksh Lazada & Ea online barangx sdh sy terima dlm keadaan baik..kapasitasx 57gb..tp murahlah untuk hrg segitu..,isi ini ya ges (positive/neutral/negative)
1594,"barangnya kecil mungil dan kualitasnya sangat bagus, proses pengiriman tepat waktu. THANKS LAZADA :)",isi ini ya ges (positive/neutral/negative)
1595,barang bagus datang tepat waktu mudah mudahan awet,isi ini ya ges (positive/neutral/negative)
1596,"berfungsi , packing ok",isi ini ya ges (positive/neutral/negative)
1597,oke mantap,isi ini ya ges (positive/neutral/negative)
1598,mantep brgnya. untuk jasa pngiriman mohon dtgkatkan layananny,isi ini ya ges (positive/neutral/negative)
1599,Caranya gmn ya,isi ini ya ges (positive/neutral/negative)
1600,barang sesuai dengan dengan gambarr,isi ini ya ges (positive/neutral/negative)
1601,"Barang jelek alias abal abal karena gk bisa untuk mnyimpan data...selalu failed..tolong y kl jualan yg jujur, kl bagus bilang bagus jangan nipu😠",isi ini ya ges (positive/neutral/negative)
1602,Barang murah tapi bukan murahan lazada jagonya barang berkualitas,isi ini ya ges (positive/neutral/negative)
1603,"mantap pokoknya,,, puuass deh",isi ini ya ges (positive/neutral/negative)
1604,"Mantap, pengiriman cepat dan barang berfungsi dengan baik",isi ini ya ges (positive/neutral/negative)
1605,"Bagus, sampe skrg gada kendala, ga kalah sama merk sungsang dan soni, mantul",isi ini ya ges (positive/neutral/negative)
1606,"Produk tidak berfungsi dgn baik , tdk bisa masuk menu krn remote tdk berfungsi",isi ini ya ges (positive/neutral/negative)
1607,"TV sdah mendarat sempurna , untuk kualitas OK layar jernih suara lumayan d kisaran harga segitu , hanya saja bingung untuk audio outnya , dan d ketetangan tertulis DVB T2 , di pilhan program hanya DVB T , entah ini sebnernya support DVB T2 atau ngga krna sya liat2 d review ada yng bsa nangkep sinyal digital jga , tpi saya pribadi pke antena UHF lama blm ada channel digital yng masuk , atau mngkin perlu antena baru untuk digital",isi ini ya ges (positive/neutral/negative)
1608,"Asli original dan lazada memang terdaftar sebagai penyedia resmi di website official sandisk. Harganya pun murah beda sama di toko ritel resmi lainnya. Disini bisa dapet 32 gb dengan harga segitu, kalo di toko ritel cuma dapet 16 gb. Tapi saya kurang puas untuk pengirimannya, karena barang belum saya terima tapi di keterangan sudah diterima. Tolong diperhatikan kurirnya si cep*t lebih baik kurir yg lainnya.",isi ini ya ges (positive/neutral/negative)
1609,mantab pengiriman cepat secepat kilat..... tq,isi ini ya ges (positive/neutral/negative)
1610,Alhamdulillah packing full safety plus kayu kualitas ok semua berfungsi dengan baik gratis bracket n payung official mantap untuk produk bintang 5 untuk jnt mending lazada ganti aja nih partner kurir dengan yang lain kita beli Online itu supaya barang nyampek rumah ini kok malah harus ambil lagi ke gudang jnt lagian kita kena ongkir 256rb ke sumur #jntpayah #jntparah,isi ini ya ges (positive/neutral/negative)
1611,"sampai dengan selamat. alhamdulillah dapet harga flash sale. gambar bagus suara bagus, kualitas oke. thanks",isi ini ya ges (positive/neutral/negative)
1612,"barangnya udh sampai nih. pngiriman cepat, cuma butuh 3 hari untuk ke Kota Padang. packingnya pake kotak kardus kecil tp kuat. trus kapasitas real nya cuma 29,2 GB, but it's ok lah.lumayan puas,. mkasih sandisk & lazada😁",isi ini ya ges (positive/neutral/negative)
1613,barang oke  semoga awet,isi ini ya ges (positive/neutral/negative)
1614,"Belum teruji ketahanan panel layarnya, TV overall dengan kondisi baik, baru dan segel tapi...Gak dikasih gamepad BT nya ☹️ tidak sesuai janji.",isi ini ya ges (positive/neutral/negative)
1615,good,isi ini ya ges (positive/neutral/negative)
1616,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,isi ini ya ges (positive/neutral/negative)
1617,paketan rapi,isi ini ya ges (positive/neutral/negative)
1618,"tv sampai dengan mulus, kualitas baik. semoga awet, makasih lazada🙂",isi ini ya ges (positive/neutral/negative)
